Question Number	Concept	Concept Mask	Questionnaire 	n_sentences	n_tokens	ttr_form_chunks_100	ttr_lemma_chunks_100	tokens_per_sent	char_per_tok	upos_dist_INTJ	upos_dist_ADV	upos_dist_NOUN	upos_dist_DET	upos_dist_SYM	upos_dist_PRON	upos_dist_PUNCT	upos_dist_PROPN	upos_dist_AUX	upos_dist_PART	upos_dist_X	upos_dist_NUM	upos_dist_VERB	upos_dist_SCONJ	upos_dist_ADJ	upos_dist_ADP	upos_dist_CCONJ	xpos_dist_AFX	xpos_dist_NN	xpos_dist_POS	xpos_dist_TO	xpos_dist_RBS	xpos_dist_PDT	xpos_dist_UH	xpos_dist_WP$	xpos_dist_CC	xpos_dist_NNPS	xpos_dist_.	xpos_dist_VBZ	xpos_dist_,	xpos_dist_DT	xpos_dist_''	xpos_dist_VBP	xpos_dist_FW	xpos_dist_JJS	xpos_dist_NFP	xpos_dist_MD	xpos_dist_$	xpos_dist_-RRB-	xpos_dist_PRP	xpos_dist_:	xpos_dist_``	xpos_dist_RBR	xpos_dist_LS	xpos_dist_VBG	xpos_dist_RP	xpos_dist_WP	xpos_dist_IN	xpos_dist_EX	xpos_dist_-LRB-	xpos_dist_VB	xpos_dist_SYM	xpos_dist_JJ	xpos_dist_CD	xpos_dist_WDT	xpos_dist_VBN	xpos_dist_JJR	xpos_dist_PRP$	xpos_dist_WRB	xpos_dist_VBD	xpos_dist_HYPH	xpos_dist_RB	xpos_dist_NNS	xpos_dist_NNP	lexical_density	verbs_mood_dist_Ind	verbs_mood_dist_Imp	verbs_tense_dist_Past	verbs_tense_dist_Pres	verbs_form_dist_Part	verbs_form_dist_Ger	verbs_form_dist_Fin	verbs_form_dist_Inf	verbs_num_pers_dist_Sing+3	verbs_num_pers_dist_+	aux_mood_dist_Ind	aux_tense_dist_Pres	aux_tense_dist_Past	aux_form_dist_Fin	aux_form_dist_Inf	aux_form_dist_Ger	aux_form_dist_Part	aux_num_pers_dist_+	aux_num_pers_dist_Sing+3	verbal_head_per_sent	verbal_root_perc	avg_token_per_clause	avg_links_len	max_links_len	avg_max_links_len	avg_max_depth	dep_dist_cc:preconj	dep_dist_nmod	dep_dist_nsubj	dep_dist_obj	dep_dist_aux:pass	dep_dist_obl:tmod	dep_dist_amod	dep_dist_aux	dep_dist_obl	dep_dist_advcl	dep_dist_mark	dep_dist_ccomp	dep_dist_nmod:poss	dep_dist_det	dep_dist_acl	dep_dist_goeswith	dep_dist_obl:npmod	dep_dist_cop	dep_dist_xcomp	dep_dist_fixed	dep_dist_conj	dep_dist_flat	dep_dist_parataxis	dep_dist_case	dep_dist_acl:relcl	dep_dist_punct	dep_dist_list	dep_dist_expl	dep_dist_csubj	dep_dist_appos	dep_dist_compound:prt	dep_dist_nsubj:pass	dep_dist_det:predet	dep_dist_root	dep_dist_cc	dep_dist_nummod	dep_dist_discourse	dep_dist_advmod	dep_dist_compound	subj_pre	subj_post	obj_pre	obj_post	n_prepositional_chains	avg_prepositional_chain_len	prep_dist_2	prep_dist_3	prep_dist_1	prep_dist_4	prep_dist_5	subordinate_dist_2	subordinate_dist_4	subordinate_dist_3	subordinate_dist_1	avg_subordinate_chain_len	principal_proposition_dist	subordinate_proposition_dist	subordinate_pre	subordinate_post	verb_edges_dist_2	verb_edges_dist_4	verb_edges_dist_5	verb_edges_dist_0	verb_edges_dist_1	verb_edges_dist_3	verb_edges_dist_6	avg_verb_edges
4	Function	r7h3	Specialised Encyclopaedia	4	115	1	1	28.75	4.417475728	0	0.04347826087	0.2	0.09565217391	0.008695652174	0.02608695652	0.1043478261	0.01739130435	0.06956521739	0.01739130435	0	0.0347826087	0.1043478261	0.0347826087	0.07826086957	0.1043478261	0.06086956522	0	0.1739130435	0	0	0	0	0	0	0.06086956522	0	0.0347826087	0.06086956522	0.0347826087	0.1043478261	0	0.008695652174	0	0	0	0	0	0.01739130435	0.008695652174	0	0	0	0	0	0	0	0.1391304348	0	0.01739130435	0.01739130435	0.008695652174	0.07826086957	0.0347826087	0.008695652174	0.05217391304	0	0	0.01739130435	0.0347826087	0	0.04347826087	0.02608695652	0.01739130435	0.4951456311	0.8333333333	0.1666666667	0.5454545455	0.4545454545	0.5	0	0.5	0	0.6666666667	0.3333333333	1	0.4285714286	0.5714285714	0.875	0.125	0	0	0.2857142857	0.7142857143	3	0.75	9.583333333	2.838383838	20	5	4.75	0	0.05217391304	0.04347826087	0.0347826087	0.05217391304	0	0.07826086957	0	0.05217391304	0.008695652174	0.02608695652	0.02608695652	0	0.09565217391	0	0	0	0.01739130435	0	0	0.04347826087	0	0	0.1043478261	0.008695652174	0.1130434783	0	0	0	0.01739130435	0	0.0347826087	0	0.0347826087	0.06086956522	0.008695652174	0	0.06086956522	0.02608695652	1	0	0	1	5	1.2	0.2	0	0.8	0	0	0	0	0	1	1	0.3333333333	0.6666666667	0.1666666667	0.8333333333	0	0.3636363636	0.09090909091	0	0.09090909091	0.4545454545	0	3.083333333
4	Function	r7hw	Simple Wikipedia	5	109	0	0	21.8	3.840425532	0	0.03669724771	0.2385321101	0.1559633028	0	0.08256880734	0.1376146789	0	0.09174311927	0	0	0	0.119266055	0.03669724771	0.009174311927	0.06422018349	0.02752293578	0	0.2201834862	0	0	0	0	0	0	0.02752293578	0	0.04587155963	0.09174311927	0.07339449541	0.1743119266	0	0.01834862385	0	0	0	0.03669724771	0	0.009174311927	0.02752293578	0	0	0	0	0	0	0	0.1009174312	0	0.009174311927	0.03669724771	0	0.009174311927	0	0.02752293578	0.02752293578	0	0	0.02752293578	0	0	0.009174311927	0.02752293578	0	0.4680851064	1	0	0.3	0.7	0.2307692308	0	0.5384615385	0.2307692308	0.7142857143	0.2857142857	1	1	0	0.9	0.1	0	0	0.4444444444	0.5555555556	2.8	0.8	7.785714286	2.438202247	15	3	4.4	0	0.03669724771	0.1009174312	0.05504587156	0.01834862385	0	0.009174311927	0.03669724771	0.02752293578	0.01834862385	0.04587155963	0.01834862385	0	0.1559633028	0.01834862385	0	0	0.03669724771	0.01834862385	0	0.03669724771	0	0.009174311927	0.06422018349	0.02752293578	0.1376146789	0	0	0	0.009174311927	0	0.009174311927	0	0.04587155963	0.02752293578	0	0	0.02752293578	0.009174311927	1	0	0	1	4	1	0	0	1	0	0	0.1	0	0	0.9	1.1	0.2666666667	0.7333333333	0.2727272727	0.7272727273	0.6153846154	0.07692307692	0	0	0	0.3076923077	0	2.461538462
1	Geometry	t393	Specialised Encyclopaedia	4	104	0	0	26	5.784090909	0.009615384615	0.02884615385	0.3076923077	0.03846153846	0	0.05769230769	0.1538461538	0	0.01923076923	0.009615384615	0.009615384615	0	0.05769230769	0.009615384615	0.1346153846	0.1153846154	0.04807692308	0	0.1153846154	0	0.009615384615	0	0	0.009615384615	0.009615384615	0.04807692308	0	0.03846153846	0.01923076923	0.09615384615	0.03846153846	0	0.01923076923	0.009615384615	0	0	0	0	0.009615384615	0	0	0	0	0	0.009615384615	0	0	0.125	0	0.009615384615	0.009615384615	0	0.1346153846	0	0.01923076923	0.009615384615	0	0.02884615385	0	0.009615384615	0	0.02884615385	0.1923076923	0	0.625	1	0	0.5	0.5	0.1666666667	0.1666666667	0.5	0.1666666667	0	1	1	1	0	1	0	0	0	0	1	1.5	0.5	17.33333333	2.404761905	22	5.5	5	0	0.05769230769	0.03846153846	0.02884615385	0.009615384615	0	0.1346153846	0	0.04807692308	0	0.01923076923	0	0.03846153846	0.03846153846	0.009615384615	0	0	0.009615384615	0.009615384615	0	0.09615384615	0	0	0.1153846154	0.02884615385	0.1538461538	0	0	0	0.01923076923	0	0	0	0.03846153846	0.04807692308	0	0.009615384615	0.02884615385	0.01923076923	1	0	0	1	6	1	0	0	1	0	0	0	0	0	1	1	0.2857142857	0.7142857143	0	1	0.5	0.1666666667	0	0	0	0.3333333333	0	2.666666667
1	Geometry	t392	English Wikipedia	4	100	0	0	25	5.301204819	0	0.05	0.29	0.08	0	0.03	0.17	0.02	0.03	0.01	0	0	0.06	0.02	0.07	0.13	0.04	0	0.17	0	0.01	0	0	0	0	0.04	0	0.04	0.02	0.13	0.09	0	0.03	0	0	0	0	0	0	0	0	0	0.01	0	0.01	0	0	0.15	0.01	0	0.01	0	0.07	0	0.01	0.01	0	0	0	0.01	0	0.04	0.12	0.02	0.5903614458	1	0	0.5	0.5	0.1666666667	0.1666666667	0.5	0.1666666667	0	1	1	1	0	1	0	0	0	0.3333333333	0.6666666667	1.75	1	14.28571429	2.886075949	23	5.75	5.25	0	0.07	0.06	0.01	0	0	0.06	0.01	0.05	0.02	0.03	0	0	0.08	0.01	0	0	0.02	0	0.02	0.13	0	0	0.12	0.01	0.17	0	0.01	0	0	0	0	0	0.04	0.05	0	0	0.03	0	0.8333333333	0.1666666667	0	1	7	1	0	0	1	0	0	0.3333333333	0	0	0.6666666667	1.333333333	0.5	0.5	0.25	0.75	0.3333333333	0.3333333333	0	0	0.1666666667	0.1666666667	0	2.666666667
1	Geometry	t39w	Simple Wikipedia	4	92	0	0	23	4.520547945	0	0.03260869565	0.2934782609	0.04347826087	0	0.05434782609	0.2065217391	0.01086956522	0.07608695652	0.01086956522	0	0	0.0652173913	0	0.07608695652	0.05434782609	0.07608695652	0	0.09782608696	0	0.01086956522	0	0	0	0	0.07608695652	0	0.04347826087	0.02173913043	0.09782608696	0.04347826087	0	0.0652173913	0	0.01086956522	0	0.01086956522	0	0.03260869565	0.01086956522	0	0	0	0	0	0	0.01086956522	0.05434782609	0	0.03260869565	0.03260869565	0	0.0652173913	0	0.03260869565	0.01086956522	0	0	0	0	0	0.03260869565	0.1956521739	0.01086956522	0.602739726	1	0	0.3333333333	0.6666666667	0.1666666667	0	0.3333333333	0.5	0.5	0.5	1	1	0	1	0	0	0	0.8571428571	0.1428571429	2	0.75	11.5	2.942028986	25	6.25	4.25	0	0.04347826087	0.08695652174	0.04347826087	0.01086956522	0	0.05434782609	0.01086956522	0.01086956522	0	0.01086956522	0	0	0.03260869565	0	0	0	0.05434782609	0.01086956522	0	0.1413043478	0	0	0.05434782609	0.04347826087	0.2065217391	0	0	0	0.02173913043	0	0.01086956522	0	0.04347826087	0.07608695652	0	0	0.03260869565	0	1	0	0	1	3	1.333333333	0.3333333333	0	0.6666666667	0	0	0	0	0	1	1	0.375	0.625	0	1	0.8333333333	0.1666666667	0	0	0	0	0	2.333333333
8	Gravitational field	tr83	Specialised Encyclopaedia	4	81	0	0	20.25	5.305555556	0	0.02469135802	0.2592592593	0.1728395062	0	0.01234567901	0.1111111111	0	0.02469135802	0.01234567901	0	0.01234567901	0.1358024691	0.02469135802	0.08641975309	0.1234567901	0	0	0.2345679012	0	0.01234567901	0	0	0	0	0	0	0.04938271605	0.06172839506	0.02469135802	0.1728395062	0.01234567901	0	0	0	0	0	0	0	0	0.01234567901	0.01234567901	0	0	0.06172839506	0	0	0.1481481481	0	0	0.01234567901	0	0.08641975309	0.01234567901	0	0.02469135802	0	0.01234567901	0	0	0	0.02469135802	0.02469135802	0	0.5694444444	1	0	0.4	0.6	0.1818181818	0.4545454545	0.2727272727	0.09090909091	1	0	1	1	0	1	0	0	0	0	1	2.75	0.75	7.363636364	2.705882353	20	5	3.75	0	0.06172839506	0.03703703704	0.04938271605	0.02469135802	0	0.0987654321	0	0.06172839506	0.01234567901	0.03703703704	0.01234567901	0.01234567901	0.1728395062	0.03703703704	0	0	0	0.01234567901	0.01234567901	0	0	0.01234567901	0.1234567901	0	0.1111111111	0	0	0	0	0	0.02469135802	0	0.04938271605	0	0	0	0.02469135802	0.01234567901	1	0	0	1	5	1	0	0	1	0	0	0.2	0	0	0.8	1.2	0.3333333333	0.6666666667	0.5	0.5	0.09090909091	0.09090909091	0	0.09090909091	0.2727272727	0.4545454545	0	2.181818182
8	Gravitational field	tr8w	Simple Wikipedia	4	65	0	0	16.25	4.811320755	0	0.01538461538	0.2461538462	0.1384615385	0	0.04615384615	0.1846153846	0	0.04615384615	0.03076923077	0	0	0.1230769231	0	0.06153846154	0.09230769231	0.01538461538	0	0.2	0	0.03076923077	0	0	0	0	0.01538461538	0	0.06153846154	0.07692307692	0.04615384615	0.1384615385	0	0	0	0	0	0	0	0.03076923077	0.03076923077	0	0	0	0	0.01538461538	0	0	0.09230769231	0	0.03076923077	0.03076923077	0	0.06153846154	0	0.01538461538	0.04615384615	0	0	0	0	0.01538461538	0.01538461538	0.04615384615	0	0.5471698113	1	0	0.6	0.4	0.375	0.125	0.25	0.25	1	0	1	1	0	1	0	0	0	0	1	2.25	1	7.222222222	2.183673469	7	1.75	4.25	0	0.03076923077	0.04615384615	0.06153846154	0.03076923077	0	0.06153846154	0	0.06153846154	0.01538461538	0.03076923077	0	0	0.1384615385	0.01538461538	0	0	0.01538461538	0.03076923077	0	0.01538461538	0	0	0.09230769231	0.01538461538	0.1692307692	0	0	0	0	0	0.03076923077	0	0.06153846154	0.03076923077	0	0	0.01538461538	0.03076923077	1	0	0.25	0.75	2	1	0	0	1	0	0	0.25	0	0	0.75	1.25	0.4444444444	0.5555555556	0	1	0.5	0.125	0	0	0.125	0.25	0	2.375
8	Gravitational field	tr82	English Wikipedia	4	118	1	1	29.5	5.019607843	0	0.02542372881	0.2627118644	0.1101694915	0	0.02542372881	0.1355932203	0.04237288136	0.05084745763	0.02542372881	0	0	0.09322033898	0.008474576271	0.06779661017	0.1186440678	0.03389830508	0	0.2203389831	0	0.02542372881	0	0	0	0	0.03389830508	0	0.03389830508	0.03389830508	0.06779661017	0.1101694915	0	0.008474576271	0	0	0	0	0	0.008474576271	0.008474576271	0	0	0	0	0.01694915254	0	0	0.1271186441	0	0.008474576271	0.02542372881	0	0.06779661017	0	0.008474576271	0.04237288136	0	0.008474576271	0	0.01694915254	0.01694915254	0.02542372881	0.04237288136	0.04237288136	0.568627451	1	0	0.8333333333	0.1666666667	0.3636363636	0.1818181818	0.1818181818	0.2727272727	0.5	0.5	1	0.6666666667	0.3333333333	0.8333333333	0	0	0.1666666667	0.2	0.8	3.25	1	9.076923077	2.867346939	24	6	4.75	0	0.05084745763	0.03389830508	0.04237288136	0.02542372881	0	0.07627118644	0.008474576271	0.0593220339	0.008474576271	0.03389830508	0	0.008474576271	0.1101694915	0.008474576271	0	0	0.01694915254	0.02542372881	0.008474576271	0.04237288136	0.03389830508	0	0.1101694915	0.008474576271	0.1271186441	0	0	0	0	0	0.01694915254	0	0.03389830508	0.05084745763	0	0	0.01694915254	0.04237288136	1	0	0.2	0.8	6	1	0	0	1	0	0	0	0	0.25	0.75	1.5	0.4	0.6	0	1	0.2	0	0.1	0.1	0.1	0.5	0	2.272727273
8	Gravity	t4q3	Specialised Encyclopaedia	4	97	0	0	24.25	4.7	0	0.05154639175	0.2474226804	0.1237113402	0.0206185567	0.0412371134	0.07216494845	0.07216494845	0.0412371134	0	0	0.05154639175	0.0412371134	0	0.1030927835	0.1134020619	0.0206185567	0	0.1649484536	0	0	0	0	0	0	0.0206185567	0	0.0412371134	0.0412371134	0.0206185567	0.1237113402	0	0	0	0	0.01030927835	0	0	0	0.01030927835	0	0	0	0	0	0	0.01030927835	0.1134020619	0	0	0	0.0206185567	0.1030927835	0.05154639175	0.01030927835	0.0206185567	0	0.01030927835	0	0.0206185567	0	0.05154639175	0.0824742268	0.07216494845	0.5555555556	1	0	0.75	0.25	0.5	0	0.5	0	0.5	0.5	1	0.75	0.25	1	0	0	0	0	1	1.25	0.75	19.4	2.953488372	19	4.75	4	0	0.0618556701	0.05154639175	0.01030927835	0.01030927835	0	0.09278350515	0	0.0412371134	0	0	0.01030927835	0.01030927835	0.1237113402	0.01030927835	0	0	0.03092783505	0	0	0.03092783505	0.01030927835	0	0.1237113402	0.0206185567	0.0824742268	0	0	0	0.01030927835	0	0.01030927835	0	0.0412371134	0.0206185567	0.0412371134	0	0.05154639175	0.1030927835	1	0	0	1	6	1	0	0	1	0	0	0.3333333333	0	0	0.6666666667	1.333333333	0.4285714286	0.5714285714	0	1	0	0.25	0.25	0	0.25	0.25	0	3.25
8	Gravity	t4q2	English Wikipedia	3	98	0	0	32.66666667	4.964285714	0	0.0306122449	0.2857142857	0.112244898	0	0.02040816327	0.1428571429	0.02040816327	0.0306122449	0.02040816327	0	0.01020408163	0.07142857143	0	0.08163265306	0.1326530612	0.04081632653	0	0.1836734694	0.01020408163	0.01020408163	0	0	0	0	0.04081632653	0	0.0306122449	0.04081632653	0.09183673469	0.112244898	0	0.01020408163	0	0	0	0	0	0	0.01020408163	0	0	0	0	0.02040816327	0	0	0.1326530612	0	0	0.01020408163	0	0.08163265306	0.01020408163	0.01020408163	0.01020408163	0	0	0	0.01020408163	0.02040816327	0.0306122449	0.1020408163	0.02040816327	0.5714285714	1	0	0.5	0.5	0.1428571429	0.2857142857	0.4285714286	0.1428571429	0.6666666667	0.3333333333	1	1	0	1	0	0	0	0.3333333333	0.6666666667	2.666666667	1	12.25	2.962962963	22	7.333333333	4.666666667	0	0.07142857143	0.05102040816	0.05102040816	0.01020408163	0	0.05102040816	0	0.07142857143	0.01020408163	0.01020408163	0	0.01020408163	0.1020408163	0.01020408163	0	0	0.02040816327	0.01020408163	0	0.0612244898	0	0.01020408163	0.1530612245	0	0.1428571429	0	0	0	0	0	0.01020408163	0	0.0306122449	0.04081632653	0.01020408163	0	0.0306122449	0.0306122449	1	0	0	1	6	1	0	0	1	0	0	0.3333333333	0	0	0.6666666667	1.333333333	0.4285714286	0.5714285714	0	1	0	0.1428571429	0.2857142857	0.1428571429	0.1428571429	0.2857142857	0	3
8	Gravity	t4qw	Simple Wikipedia	6	87	0	0	14.5	4.263157895	0	0.05747126437	0.2528735632	0.1149425287	0	0.06896551724	0.1264367816	0.02298850575	0.06896551724	0.01149425287	0	0.01149425287	0.05747126437	0.03448275862	0.03448275862	0.1149425287	0.02298850575	0	0.1724137931	0.01149425287	0	0	0	0	0	0.02298850575	0	0.06896551724	0.04597701149	0.03448275862	0.1264367816	0.01149425287	0.05747126437	0	0	0	0	0	0	0.04597701149	0	0.01149425287	0	0	0	0	0	0.1494252874	0	0	0	0	0.02298850575	0.01149425287	0	0.01149425287	0.01149425287	0.01149425287	0.01149425287	0.01149425287	0	0.04597701149	0.08045977011	0.02298850575	0.4868421053	1	0	0.2	0.8	0.2	0	0.8	0	0	1	1	0.8333333333	0.1666666667	1	0	0	0	0.1666666667	0.8333333333	1	0.6666666667	14.5	2.742857143	12	2	3.333333333	0	0.09195402299	0.1034482759	0.01149425287	0.01149425287	0	0.01149425287	0	0.02298850575	0.01149425287	0.02298850575	0.02298850575	0.02298850575	0.1149425287	0	0	0	0.05747126437	0	0	0.02298850575	0	0	0.1379310345	0	0.1264367816	0	0	0	0	0	0.01149425287	0	0.06896551724	0.02298850575	0	0	0.05747126437	0.04597701149	1	0	0	1	6	1.333333333	0.3333333333	0	0.6666666667	0	0	0	0	0	1	1	0.5714285714	0.4285714286	0	1	0.2	0.2	0	0	0.2	0.4	0	2.6
9	Hooke's law	y992	English Wikipedia	2	112	0	0	56	4.336842105	0	0.03571428571	0.2321428571	0.1339285714	0	0.02678571429	0.1517857143	0.04464285714	0.04464285714	0.02678571429	0.008928571429	0	0.07142857143	0.01785714286	0.08035714286	0.09821428571	0.02678571429	0	0.1964285714	0.01785714286	0.008928571429	0	0	0	0	0.02678571429	0	0.01785714286	0.05357142857	0.0625	0.1339285714	0	0	0.008928571429	0	0	0	0	0.03571428571	0	0	0	0	0	0.01785714286	0	0	0.1160714286	0	0.03571428571	0.01785714286	0	0.08035714286	0	0.01785714286	0.01785714286	0	0.008928571429	0.01785714286	0.008928571429	0	0.01785714286	0.03571428571	0.04464285714	0.5473684211	1	0	0.75	0.25	0.25	0.25	0.25	0.25	0.5	0.5	1	1	0	1	0	0	0	0	1	4.5	0.5	12.44444444	3.129032258	17	8.5	9.5	0	0.07142857143	0.05357142857	0.01785714286	0.008928571429	0	0.07142857143	0	0.02678571429	0.008928571429	0.02678571429	0.008928571429	0.02678571429	0.1339285714	0.008928571429	0	0	0.03571428571	0.008928571429	0	0.03571428571	0	0	0.125	0.03571428571	0.1517857143	0	0	0	0.02678571429	0	0.008928571429	0	0.01785714286	0.02678571429	0	0	0.03571428571	0.02678571429	1	0	0	1	8	1	0	0	1	0	0	0	0	0.1666666667	0.8333333333	1.333333333	0.1111111111	0.8888888889	0	1	0.125	0	0.125	0.125	0.25	0.375	0	2.25
9	Hooke's law	y993	Specialised Encyclopaedia	3	69	0	0	23	4.714285714	0	0.01449275362	0.2898550725	0.1594202899	0	0.02898550725	0.08695652174	0.04347826087	0.04347826087	0.01449275362	0.01449275362	0.01449275362	0.05797101449	0.01449275362	0.07246376812	0.1304347826	0.01449275362	0	0.2753623188	0.01449275362	0	0	0	0	0	0.01449275362	0	0.04347826087	0.04347826087	0.04347826087	0.1594202899	0	0	0.01449275362	0.01449275362	0	0	0	0	0.01449275362	0	0	0	0	0.01449275362	0	0	0.1449275362	0	0	0	0	0.05797101449	0.01449275362	0	0.02898550725	0	0.01449275362	0	0.01449275362	0	0.01449275362	0.01449275362	0.04347826087	0.5238095238	1	0	0.6666666667	0.3333333333	0.5	0.25	0.25	0	1	0	1	0.6666666667	0.3333333333	1	0	0	0	0	1	1.333333333	0.6666666667	17.25	2.983333333	23	7.666666667	4.333333333	0	0.05797101449	0.04347826087	0.01449275362	0.01449275362	0	0.05797101449	0	0.07246376812	0	0.01449275362	0.01449275362	0.02898550725	0.1594202899	0.02898550725	0	0	0.02898550725	0	0	0.01449275362	0.01449275362	0.01449275362	0.1449275362	0	0.08695652174	0	0	0	0.01449275362	0	0.01449275362	0	0.04347826087	0.01449275362	0	0	0.02898550725	0.07246376812	1	0	0	1	4	1	0	0	1	0	0	0	0	0	1	1	0.3333333333	0.6666666667	0	1	0	0	0	0	0.5	0.25	0.25	2.75
9	Hooke's law	y99w	Simple Wikipedia	4	75	0	0	18.75	4.323529412	0	0.05333333333	0.2133333333	0.1066666667	0	0.02666666667	0.09333333333	0.08	0.06666666667	0.06666666667	0	0	0.06666666667	0.01333333333	0.08	0.1066666667	0.02666666667	0	0.1466666667	0.05333333333	0	0	0	0	0	0.02666666667	0	0.05333333333	0.06666666667	0	0.1066666667	0	0.01333333333	0	0	0	0	0	0	0.01333333333	0	0.02666666667	0	0	0	0	0	0.12	0	0	0.01333333333	0	0.08	0	0.01333333333	0.04	0	0	0	0	0.01333333333	0.06666666667	0.06666666667	0.08	0.5441176471	1	0	0.75	0.25	0.6	0	0.2	0.2	1	0	1	1	0	1	0	0	0	0.2	0.8	1.5	0.75	12.5	2.5	9	2.25	4.75	0	0.04	0.06666666667	0.01333333333	0.01333333333	0	0.04	0.01333333333	0.06666666667	0.01333333333	0.01333333333	0.01333333333	0.05333333333	0.1066666667	0.02666666667	0	0.01333333333	0.04	0	0	0.02666666667	0.01333333333	0	0.16	0.01333333333	0.09333333333	0	0	0	0	0	0.01333333333	0	0.05333333333	0.02666666667	0	0	0.06666666667	0	1	0	0	1	3	1	0	0	1	0	0	0	0	0	1	1	0.375	0.625	0.2	0.8	0.2	0.2	0	0	0.4	0.2	0	2.2
6	integer	8h53	Specialised Encyclopaedia	4	97	0	0	24.25	4.298850575	0	0.0412371134	0.2577319588	0.1443298969	0	0.0206185567	0.1030927835	0.0824742268	0.07216494845	0.01030927835	0	0.01030927835	0.03092783505	0.01030927835	0.0824742268	0.1340206186	0	0	0.1855670103	0	0.01030927835	0	0	0	0	0	0	0.0412371134	0.0618556701	0.05154639175	0.1443298969	0	0.0206185567	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1443298969	0	0.01030927835	0.01030927835	0	0.0824742268	0.01030927835	0.0206185567	0.01030927835	0	0	0.01030927835	0	0	0.03092783505	0.07216494845	0.0824742268	0.5517241379	1	0	0.5	0.5	0.3333333333	0	0.3333333333	0.3333333333	1	0	1	1	0	1	0	0	0	0.2857142857	0.7142857143	1.5	1	16.16666667	2.686746988	25	6.25	4.5	0	0.1134020619	0.07216494845	0.0206185567	0.01030927835	0	0.07216494845	0	0.0206185567	0	0.0206185567	0	0	0.1443298969	0	0	0	0.0618556701	0.01030927835	0	0.01030927835	0.01030927835	0	0.1340206186	0.03092783505	0.1030927835	0	0	0	0.01030927835	0	0.01030927835	0	0.0412371134	0	0.01030927835	0	0.0412371134	0.05154639175	1	0	0	1	8	1.375	0.375	0	0.625	0	0	0.25	0	0	0.75	1.25	0.4444444444	0.5555555556	0.4	0.6	0.6666666667	0.3333333333	0	0	0	0	0	2.666666667
6	integer	8h52	English Wikipedia	4	121	0	0	30.25	4.321428571	0	0.01652892562	0.1900826446	0.07438016529	0	0.01652892562	0.305785124	0.02479338843	0.04958677686	0.00826446281	0.00826446281	0.09090909091	0.04132231405	0.00826446281	0.06611570248	0.05785123967	0.04132231405	0	0.1074380165	0	0	0	0	0	0	0.04132231405	0	0.03305785124	0.01652892562	0.1570247934	0.07438016529	0.01652892562	0.01652892562	0.00826446281	0	0	0.00826446281	0	0.04132231405	0	0	0.01652892562	0	0	0.00826446281	0	0	0.06611570248	0	0.04132231405	0.00826446281	0	0.06611570248	0.09090909091	0.00826446281	0.03305785124	0	0.00826446281	0	0	0	0.02479338843	0.0826446281	0.02479338843	0.4880952381	0	0	1	0	0.8	0.2	0	0	0	0	1	1	0	0.8333333333	0.1666666667	0	0	0.6	0.4	1.5	0.5	20.16666667	4.225	41	10.25	4.25	0	0.02479338843	0.02479338843	0.00826446281	0.01652892562	0	0.07438016529	0.00826446281	0.02479338843	0	0.00826446281	0	0.00826446281	0.07438016529	0.01652892562	0	0	0.02479338843	0	0	0.1074380165	0	0	0.05785123967	0.00826446281	0.305785124	0	0	0	0.04132231405	0	0.01652892562	0	0.03305785124	0.04132231405	0.02479338843	0	0.01652892562	0.03305785124	1	0	0	1	2	1.5	0.5	0	0.5	0	0	0	0	0	1	1	0.3333333333	0.6666666667	0.25	0.75	0	0.2	0	0.2	0.2	0.4	0	2.2
6	integer	8h5w	Simple Wikipedia	7	85	0	0	12.14285714	4.742857143	0	0.01176470588	0.2117647059	0.1764705882	0	0.03529411765	0.1764705882	0.01176470588	0.09411764706	0.01176470588	0	0.03529411765	0	0	0.09411764706	0.08235294118	0.05882352941	0	0.1882352941	0	0	0	0	0	0	0.05882352941	0	0.08235294118	0.07058823529	0.02352941176	0.1882352941	0.02352941176	0.02352941176	0	0	0	0	0	0.01176470588	0.01176470588	0	0.02352941176	0	0	0	0	0	0.08235294118	0	0.01176470588	0	0	0.09411764706	0.03529411765	0	0	0	0.01176470588	0	0	0	0.02352941176	0.02352941176	0.01176470588	0.4	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0.25	0.75	0.8571428571	0.8571428571	14.16666667	2.333333333	8	1.142857143	2.571428571	0	0.04705882353	0.09411764706	0	0	0	0.05882352941	0	0.02352941176	0	0	0	0.01176470588	0.1647058824	0	0	0	0.09411764706	0	0	0.05882352941	0	0	0.08235294118	0	0.1764705882	0	0	0	0	0	0	0	0.08235294118	0.05882352941	0.02352941176	0	0.02352941176	0	1	0	0	0	3	1.333333333	0.3333333333	0	0.6666666667	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
